*Time 	vhq	vq	Vc	vh1	vh2	v1	v2
0.00306817728565109	-0.0839464454674241	-0.0611142871049478	1.15451383886234E-5	-0.721121697056566	-0.141833626619261	-0.731198051307618	-0.165908790167485
0.00307431342116882	-0.0810659599849664	-0.0361229735365247	1.17555050945552E-5	-0.863620102599452	-0.16968533861737	-0.873673035957561	-0.191456630409348
0.00307715297361333	-0.0795745921323168	-0.0236161600946526	1.1883754833613E-5	-0.937694556309901	-0.183942625529105	-0.947626325550764	-0.204225111483352
0.00307833725694822	-0.0789212843055018	-0.0182162449635614	1.194391186503E-5	-0.970042391639205	-0.190161551924135	-0.979725863968129	-0.209740512206561
0.00307911844872556	-0.078479744634863	-0.0145927764756073	1.1983597163109E-5	-0.991581408452223	-0.194355602349372	-1.00104894631749	-0.213442737102282
0.00307978247721266	-0.078097581046205	-0.0114732975262224	1.20172744179099E-5	-1.00990473661371	-0.197979075234433	-1.01917598153037	-0.216630321788097
0.00308053182343353	-0.0776585747280775	-0.00790862353375076	1.20558661366194E-5	-1.03053720778943	-0.202132731913006	-1.03958557029037	-0.220272066611921
0.00308167354808107	-0.0769735389253857	-0.0023852158371739	1.21164021939738E-5	-1.0618270348014	-0.208591914444034	-1.07054364888653	-0.225909893710371
0.00308395699737614	-0.0755429031601654	0.00900438911571589	1.22437845649255E-5	-1.12381509316852	-0.221972867373203	-1.1318977838953	-0.237495142788137
0.00308624044667121	-0.0740286184475539	0.0208631729105223	1.23818371380573E-5	-1.18503439334577	-0.235954909455483	-1.19250413858729	-0.249472854126253
0.00309070838313307	-0.070808499407469	0.0454827982147949	1.26776870852455E-5	-1.30285156903462	-0.26497009166621	-1.30909306115039	-0.273935104435982
0.00309770466136474	-0.065026820569678	0.087984119588445	1.32167732944995E-5	-1.48315312664904	-0.314526712071434	-1.48718747156133	-0.3145664787065
0.00310610376702607	-0.0567852363990985	0.145665096042331	1.40087418585254E-5	-1.69469668774851	-0.38014355278682	-1.69538996910392	-0.366313531803796
0.00311739539253666	-0.0432318483783828	0.235063439789326	1.53194091180066E-5	-1.97382620173889	-0.477823774000895	-1.96853404756666	-0.439297783377059
0.00312666937467292	-0.0298061016182145	0.318788871098846	1.66668809063967E-5	-2.20034346882803	-0.56543749871763	-2.18868731541715	-0.50095644329847
0.00313467767947202	-0.0164290003940608	0.398531473213028	1.80075356864626E-5	-2.39485901644444	-0.645963648092029	-2.37655139860661	-0.5546124141811
0.00314719141702624	0.00804343525065369	0.53637809557706	2.02880913282855E-5	-2.69766759487612	-0.77974353963521	-2.66659981692446	-0.637400803435479
0.00315031985141479	0.0148571074380081	0.573319445069598	2.10023987522959E-5	-2.77316316964809	-0.814638306206451	-2.73844160830375	-0.657789861826659
0.0031565767201919	0.0293636839189066	0.64997266694155	2.23146660595797E-5	-2.92385061135693	-0.885969577924146	-2.88122863367322	-0.697883908847309
0.00316909045774613	0.0620352892295475	0.813249380391469	2.49926065316614E-5	-3.22302293702164	-1.03403660943328	-3.16213219988408	-0.774296287692868
0.00319411793285457	0.142732179753522	1.16960904874423	3.03614216254529E-5	-3.80150467567236	-1.34579734847792	-3.69402689133996	-0.905941306406556
0.00324070885461744	0.348560214766879	1.86167923532935	3.7263900815555E-5	-4.7230503412471	-1.9349878214106	-4.49774368733534	-1.04937518923696
0.00329295497430572	0.657768784908985	2.53516778204664	3.36630856080777E-5	-5.37207902482155	-2.51003369997319	-4.98681782016157	-1.03314966981602
0.00334083688306458	0.995336402053595	2.93494056938518	1.64518373209788E-5	-5.51515626064706	-2.86152009737704	-4.98536601643184	-0.862951368591515
0.00335226036411012	1.08311544078268	2.98599676149723	9.44268771120582E-6	-5.46851529385576	-2.90916584493007	-4.90684140441339	-0.797892060463669
0.00337209876372987	1.23654127610326	3.03808022681136	-1.49968217543969E-7	-5.33521014780133	-2.96045700307562	-4.72348474904882	-0.674326252276927
0.00339151720714531	1.38624260507365	3.03510586828028	-8.83379138314627E-6	-5.13198900106188	-2.96281721141824	-4.48044393212616	-0.540989587243248
0.00341093565056075	1.53295129369986	2.97642672223806	-1.59618955609103E-5	-4.85944706933254	-2.91378447009931	-4.17930619551726	-0.399049744749598
0.00344560788062848	1.77717464669769	2.74145276888542	-2.31559805300569E-5	-4.23433699314458	-2.69705679800405	-3.53679627042435	-0.142615464375357
0.00345786700467884	1.85662441269311	2.62076480860686	-2.18862268345412E-5	-3.9769693323433	-2.58155799749973	-3.28420613783929	-0.0537800385125993
0.00347756460460872	1.97370367864474	2.39253245006428	-1.88702693616968E-5	-3.538805835235	-2.35666315426574	-2.86658390289151	0.0809434919154003
0.00348590064779257	2.01891698933241	2.28447378008809	-1.62399103730716E-5	-3.34663787796722	-2.24760494008556	-2.68794179865647	0.134144245253485
0.00349253709561846	2.05287593028069	2.19426289830155	-1.39371597938434E-5	-3.19203491395905	-2.15529554087231	-2.54617117362934	0.174467872845967
0.00350464760010296	2.1097611651394	2.02206299897073	-9.34354478711319E-6	-2.90950972933055	-1.97561185990149	-2.29171522714638	0.242454162309341
0.00351633233562401	2.15807796398024	1.8487281284952	-4.11037195353903E-6	-2.63960769941633	-1.78996836706405	-2.05443568191165	0.300392921465316
0.0035342952615626	2.21901932408276	1.5747537710075	4.79090539280691E-6	-2.23871054501875	-1.48578389132516	-1.71360183162244	0.372872820618641
0.00354885787237895	2.2561594212779	1.35091383699244	1.23513706090511E-5	-1.93259939692572	-1.2263842102091	-1.46423331581811	0.415708822781787
0.00356131652041718	2.27903075898418	1.16184580147983	1.85429855181236E-5	-1.68858048704917	-0.998390135213679	-1.27384745778583	0.440372382088263
0.00357330411045772	2.29323607756924	0.985090747943089	2.39513184024393E-5	-1.47272139051693	-0.776373548426588	-1.11343398611403	0.45329821848476
0.00358031106147413	2.29800504459772	0.885022135939937	2.66823253654326E-5	-1.35603510909832	-0.646209989208556	-1.03065520104997	0.45588392998524
0.00358554666351318	2.29987675427588	0.812204379047407	2.85335090994647E-5	-1.27369393035383	-0.549124100604288	-0.974149647063115	0.455415367279587
0.00358818571807248	2.30027446808381	0.776203926956249	2.93858820068511E-5	-1.23371192100424	-0.500309040782557	-0.947085908263659	0.454406479536885
0.00358920412373072	2.30033046174164	0.762445019359699	2.97000534242135E-5	-1.21851090551097	-0.481500086522364	-0.936594239313419	0.453881016979258
0.00358978536611403	2.30033815964638	0.754627156724573	2.98800248602141E-5	-1.20987441509509	-0.470773619654221	-0.930524045192398	0.453547980127727
0.00358994524654503	2.30033652304205	0.752482154259984	2.99199085477299E-5	-1.20750348640512	-0.467824518374277	-0.928841559273648	0.453451305052808
0.00359059050580676	2.30031845637216	0.743842703318904	3.01244740624068E-5	-1.19793888297986	-0.455926988783428	-0.92201629242187	0.453046125179507
0.00359097703906562	2.3002975815846	0.738682701407484	3.02501076663818E-5	-1.19221106697055	-0.448804106586468	-0.917899435860263	0.452790371027036
0.00359154892791461	2.30025254402131	0.731070053425361	3.04265067712153E-5	-1.18373518256806	-0.438271485218338	-0.911770870573025	0.452393896888603
0.00359237456121102	2.30015765214797	0.720126048741108	3.06756051001167E-5	-1.17148768087482	-0.423078204848453	-0.90284550274037	0.451784036510024
0.00359364095493926	2.29994355902112	0.703447460966477	3.105103929134E-5	-1.15265417584037	-0.399803305926909	-0.888979454629173	0.450764969049391
0.00359602097801982	2.2993172244622	0.672462566366159	3.17338997258935E-5	-1.11700685622535	-0.356157437709701	-0.862352976777325	0.44859001437299
0.00360078102418094	2.29719159313814	0.611948538115526	3.30122000066144E-5	-1.04430522803191	-0.269238302857475	-0.806933305607421	0.443328031181797
0.00360498180845233	2.29435324752955	0.560198198680853	3.40141033059252E-5	-0.978247075706356	-0.192932219395668	-0.755669026241832	0.437794604691167
0.00360733475418868	2.29237051026422	0.531900669776466	3.45095735809556E-5	-0.940176259072431	-0.150348735746601	-0.726000017642714	0.434370490087802
0.00360822245948858	2.29154932690266	0.52135444602969	3.46862145041253E-5	-0.92523810687417	-0.134309962017353	-0.714629476250972	0.433022786603711
0.00360871158459992	2.29107976186707	0.51557408731319	3.47852077756394E-5	-0.91680343371292	-0.125478120881781	-0.708322988844749	0.432268111834782
0.00360902157082359	2.29077589125638	0.511922059262185	3.48491871585577E-5	-0.911386676082171	-0.119882686514421	-0.70431103763233	0.431785619647993
0.0036092907928806	2.29050802959001	0.508757426502751	3.49052705174331E-5	-0.906643336793829	-0.115024097371139	-0.700817125314835	0.431364025529132
0.00361009197430419	2.28968917985943	0.499379125205409	3.50718667213711E-5	-0.89234819185391	-0.100570414651592	-0.690367033763161	0.430095917015562
0.00361060284365969	2.28915007711204	0.493429911578372	3.51769492574882E-5	-0.883106017034948	-0.091357699558439	-0.683662499902536	0.429277122065234
0.0036114069561236	2.28827477083133	0.484114486034379	3.53406078905435E-5	-0.868376322925352	-0.076861815481642	-0.67304456447752	0.427973009066384
0.0036130151810514	2.28642604854462	0.465662535162177	3.56616841444765E-5	-0.838315750204253	-0.0478853778557892	-0.651569401903985	0.425312510284293
0.00361585413166974	2.28284349536081	0.433672596429202	3.62053299170686E-5	-0.783582051485559	0.00322959569676356	-0.612872912499685	0.420468032188561
0.00362010138456669	2.27672370346404	0.387199018709636	3.69556039084319E-5	-0.698413879842111	0.0796528707513543	-0.553057702748581	0.412949868192188
0.00362816478279125	2.26259965081786	0.303457546005213	3.8185956066571E-5	-0.527769107969687	0.224750201159589	-0.432685741394391	0.398281464020058
0.00364111974227615	2.23302832287902	0.180450192964522	3.96522274570474E-5	-0.229430987732067	0.4585333445588	-0.216925163167837	0.375830695591638
0.00365742912674495	2.18367734001439	0.0426668600777099	4.07840068503799E-5	0.200051558133914	0.756095396790227	0.109016522012276	0.355054375848579
0.0036698927465584	2.1367600919951	-0.0528296032075898	4.12580792583921E-5	0.58308464830036	0.9880571229082	0.414438150437999	0.349030404046327
0.00367673773890621	2.10756189909494	-0.102678941151359	4.14859357355957E-5	0.818944159532548	1.11790672143445	0.608463928392443	0.350653054423979
0.00368036331796962	2.09109990549914	-0.128579193496538	4.16726824933877E-5	0.952548765874835	1.18758901907148	0.72018047023122	0.353231686263576
0.00368168950748169	2.08490472632911	-0.137990567016935	4.17507037071812E-5	1.00228991799678	1.21325065545089	0.76273710703571	0.354502258334229
0.00368277017656718	2.07978717622869	-0.145645281721533	4.18210688944935E-5	1.04268564435916	1.23423394079656	0.798148715719147	0.355680005962726
0.00368430704696155	2.07240144511122	-0.15652166769456	4.19227007568881E-5	1.09981354379148	1.26418665572857	0.84972017692821	0.357589779666238
0.00368565501571884	2.06581892252337	-0.166059266539291	4.20099551237049E-5	1.14980219064453	1.29056318815112	0.896170310658378	0.359500313919752
0.0036870762849782	2.05877221119104	-0.176121584872897	4.21025917629308E-5	1.20265824201466	1.31847907628005	0.946429484645239	0.361762078417425
0.00368784985037835	2.05489091167925	-0.181603134583668	4.21537136617751E-5	1.23155566062781	1.33371823299392	0.974254917276919	0.363101950842292
0.00368853413840423	2.05143050287647	-0.186456329404425	4.22000521583879E-5	1.25721104234445	1.34722516907095	0.9988867704097	0.364351733090633
0.00368908821579123	2.04860992472039	-0.190389675622778	4.22384215063923E-5	1.27804290072153	1.35818018972259	1.01875581554096	0.365407951488011
0.00368968128162558	2.04557236285675	-0.19460407796394	4.22801931728462E-5	1.30038380347024	1.36992418404778	1.0399033356696	0.366581918602081
0.00369064290092168	2.04060639197631	-0.201448595132719	4.23489871606321E-5	1.33665167457567	1.38900589988732	1.0738842828609	0.368579036580807
0.00369256613951387	2.03052274908422	-0.21518878054261	4.24878373383661E-5	1.40907007446344	1.42731245667148	1.14064868093708	0.372907989802712
0.00369549997052513	2.01474924754141	-0.236316581714867	4.2695158893458E-5	1.5184766636293	1.48609146207968	1.23948044715548	0.380320982227237
0.00369956104362669	1.99213115665204	-0.265993089212373	4.29614250598287E-5	1.6665358485821	1.56804903294829	1.37066982067879	0.392053248159839
0.00370560604875805	1.95676833601421	-0.311362189451277	4.33017940370296E-5	1.87819260416788	1.69099380894477	1.55526531647897	0.412254029718913
0.00371159658108537	1.91971800827289	-0.358020620608304	4.3572282018553E-5	2.07760791982718	1.813527819261	1.72726012002697	0.435001135037296
0.00371703258612376	1.88436909438122	-0.402039286251225	4.37692382345319E-5	2.25032576401082	1.92495666635766	1.87525865813987	0.45757380546095
0.00372380135992262	1.83806420123588	-0.459345159822358	4.39619474764015E-5	2.45591273626694	2.06349761759083	2.05064381869741	0.487643134501089
0.00373020588134726	1.79193075485586	-0.516285184238463	4.40984895774092E-5	2.64213643597133	2.19394014478873	2.20893417818317	0.517586824136112
0.00373931620576687	1.72247813982626	-0.602030771498184	4.42161285158903E-5	2.89565346589151	2.37759854784658	2.42373908378652	0.561673732310432
0.00375650033429964	1.57965868477621	-0.778663619380843	4.41411234243447E-5	3.34512864418395	2.71484472504903	2.80308322285509	0.645537755498306
0.00378049896770178	1.35606945412435	-1.05330200487513	4.31013741916675E-5	3.91966331381955	3.15852754069439	3.28517727559967	0.754688058441666
0.00381834124936738	0.954701194287731	-1.52240067636151	3.78342635456268E-5	4.69617121651613	3.77166135719548	3.92767746963971	0.883129629684991
0.00385916536615759	0.471849521089448	-2.01870933049642	2.5439448494079E-5	5.3187292752876	4.28431569373481	4.42317822818388	0.938863606997081
0.00391105240682093	-0.17775975770224	-2.52047110642721	6.57079976653166E-7	5.71057695637099	4.66195251850152	4.68939299652215	0.872814369494983
0.00392402416698677	-0.345964353197077	-2.61624706392122	-7.44265785038167E-6	5.73422038421277	4.70520473540432	4.68876878774058	0.832515588693102
0.00394996768731844	-0.684272405861444	-2.75382197616127	-2.2558266261137E-5	5.68308081894491	4.72126570930698	4.60086801930852	0.726469224020447
0.00397415678235714	-0.995633658043211	-2.80978938710242	-3.4402590738376E-5	5.51838088038494	4.64780678376159	4.41853193184747	0.602229756381212
0.00399478259075192	-1.25301759180838	-2.79960359305118	-4.12682479970627E-5	5.29355611940982	4.51661177435854	4.19306976669346	0.481862133640121
0.0040154083991467	-1.4985243331129	-2.7359218783216	-4.46967466767884E-5	4.99897926565319	4.32293364015716	3.91247512368136	0.353518001234913
0.00404963072322188	-1.8681397719797	-2.52187458251644	-4.25980711499189E-5	4.39191624403246	3.87335828016994	3.36321350262597	0.140002948021318
0.00406273623224546	-1.99548420583438	-2.40663721412274	-3.70472283018706E-5	4.12702950187502	3.66113600579679	3.13207085114992	0.0607891064778755
0.00407366229480824	-2.09474966492738	-2.29822591826709	-3.199039008819E-5	3.89655475319205	3.46881362286283	2.93467387551911	-0.00262164826560328
0.00408566230713342	-2.19586096284102	-2.16810507106582	-2.5854051481455E-5	3.63715644313708	3.24312696507531	2.716717071777	-0.0682117246566179
0.00409468487825435	-2.26615200843132	-2.06368167811408	-2.05703589305981E-5	3.43968849532933	3.06438356441954	2.55385474871075	-0.114159831323722
0.00411198319621148	-2.38634807745257	-1.85190513639991	-9.60203951289734E-6	3.0623345161165	2.70378476611333	2.25064414647852	-0.192292654213883
0.00413963940897025	-2.53705970675379	-1.49793735322799	9.23519057786058E-6	2.48639144396701	2.09355136360564	1.81194064838857	-0.284971350476395
0.00416251198432436	-2.62253908133954	-1.20589031986441	2.39264174796069E-5	2.0555418320199	1.57208167061032	1.50895296145002	-0.32838627454901
0.0041808412077694	-2.66556037214024	-0.982106958175384	3.33990006123452E-5	1.75208406205488	1.15312782019248	1.31506976378009	-0.340044665724852
0.00419390957502076	-2.68266651641547	-0.832356133981835	3.83551073064332E-5	1.56328745802302	0.858323462866702	1.20719547434303	-0.335463014150609
0.00420667865619904	-2.68884851454485	-0.697029304100457	4.18743953129221E-5	1.40431598043427	0.576907010134084	1.12863964300679	-0.320609326735893
0.00421631500021486	-2.68684495776647	-0.603441385170711	4.34116715549247E-5	1.30238560758081	0.370498153242214	1.08782316102132	-0.302715490345554
0.00421872408621882	-2.68545988354221	-0.581257110254399	4.34644742267724E-5	1.27939308024452	0.319782167715179	1.08014275810817	-0.297351862902231
0.00422354225822673	-2.68166258631174	-0.538516462060265	4.38156206697023E-5	1.23655985052225	0.219636534111777	1.0679099295493	-0.28558377557985
0.00423317860224255	-2.67008034132132	-0.459995595101654	4.40198911827987E-5	1.16389250486892	0.0251391908642732	1.05615162564352	-0.258013690925539
0.00424662242326313	-2.64544390806371	-0.366998803026373	4.28280360257518E-5	1.09230714018788	-0.231573333224937	1.06832837957043	-0.211021219885682
0.00425780862983295	-2.61782590165474	-0.305079587585016	4.0371895553816E-5	1.05972339590488	-0.430736371010355	1.1038064102126	-0.164802392303275
0.00427628493468117	-2.55955197561168	-0.235511056792707	3.4560662981041E-5	1.06000146743259	-0.726815345849896	1.21133286386962	-0.0760032250792759
0.00430578532602188	-2.44003161247514	-0.212319423973785	2.17276178041681E-5	1.19383059151748	-1.10343114498798	1.49747221408613	0.0905272547758691
0.00431316042385705	-2.40554971521328	-0.223555042138132	1.73520150615961E-5	1.25218952767731	-1.17840615768486	1.58994371648638	0.136325782429772
0.00432774480677404	-2.33349198828462	-0.266012921459475	9.97864795359779E-6	1.39411347316089	-1.302308037345	1.79366434648907	0.229840255938116
0.00434440863324953	-2.24662718336072	-0.346708742177783	2.05393299599309E-6	1.59510834498664	-1.40337662814525	2.05513894492772	0.3391028032906
0.00436335495297344	-2.14460588218523	-0.477973673965888	-5.68457341129647E-6	1.86632657818479	-1.46577519009225	2.38098122542009	0.462756606372568
0.00437874330656639	-2.06100873584806	-0.613310987219992	-1.03090275206628E-5	2.1139874090836	-1.47605278496571	2.66134903508264	0.56007498930518
0.00440114077349661	-1.94197623987981	-0.849190138865618	-1.43007780806764E-5	2.50331609952214	-1.42983829252169	3.07878108499408	0.690971398579022
0.00441964762714549	-1.84855339548147	-1.07219891076269	-1.4415341187712E-5	2.83887195470867	-1.34096548963585	3.41999375489235	0.78557084256109
0.00444306696945634	-1.74054483856661	-1.37748746256964	-1.12870152484366E-5	3.26048201778879	-1.17177217736195	3.82663300205229	0.881856102655929
0.00445157814547537	-1.70455632197671	-1.49295075657038	-8.78366226329807E-6	3.41014783101304	-1.09591441483614	3.96488916936133	0.909699256559139
0.00445949550070815	-1.67291308849427	-1.60122687428131	-6.52595040989343E-6	3.54584745105425	-1.01943359223649	4.08725241967642	0.931770616519809
0.00446832325828424	-1.63991752363896	-1.7217827039275	-3.87814564261485E-6	3.69159843715827	-0.928353672200486	4.21519563477929	0.951735526658605
0.00448051694790835	-1.59857914873588	-1.88593190830115	6.45057589027803E-8	3.88070534876236	-0.79424939011595	4.37496903302722	0.970888455467379
0.00450198145143317	-1.53843018152896	-2.1600496934965	7.25780526145137E-6	4.1698802922071	-0.542382875356748	4.60095402755401	0.980135781999503
0.00453052823227932	-1.48380116099085	-2.47605888628065	1.57346442723645E-5	4.44883798146148	-0.1961912243604	4.77848983949354	0.944580572800795
0.00455362370794347	-1.46025215078674	-2.67756409951179	1.99419236108257E-5	4.57465474573154	0.0774483337766373	4.81252365155742	0.877853184370366
0.00456216869801456	-1.45609144227996	-2.73820215943346	2.02634186505773E-5	4.59732232269093	0.175187431944666	4.799680931737	0.844935292713654
0.00456503438939882	-1.45536685628197	-2.75625100941913	2.01330842887412E-5	4.60118307922879	0.207199236578893	4.79147571399193	0.832701278290193
0.00457076577216733	-1.45452564375068	-2.78984867955092	2.0517764835408E-5	4.60511071682969	0.270071332688629	4.77126032710551	0.807185536642494
0.00457268290256618	-1.45449028553084	-2.80005382914504	2.04862265650637E-5	4.60487011333686	0.290613785069766	4.76294591409753	0.798228641935975
0.00457460003296504	-1.45452794480986	-2.80994050459094	2.05713002449613E-5	4.60415731883449	0.310998780884992	4.75416357164368	0.7891476876213
0.00457651716336389	-1.45466212613661	-2.81940027518649	2.05972057398772E-5	4.60281511014366	0.331169528099648	4.74475923711914	0.779903329384777
0.00458035142416161	-1.45524315312566	-2.83689701380436	2.0569227972167E-5	4.59805613501379	0.37077509950968	4.72391235921535	0.760889447112632
0.00458801994575703	-1.45763041300436	-2.86600172346435	2.03220760277463E-5	4.58013062905809	0.446773239855591	4.67405051705116	0.720837727883942
0.00460335698894787	-1.46689674649537	-2.90004827146514	1.91157704676152E-5	4.51120550644267	0.584297690614712	4.54292896433983	0.633609524492409
0.00460855048457748	-1.47163157602878	-2.90233575977772	1.825893476275E-5	4.4755431732851	0.625046886266756	4.48700174980933	0.601614266907972
0.00461887593387007	-1.48231650720185	-2.89790410430451	1.67292381261595E-5	4.39343548439042	0.699748680340188	4.36573928700124	0.536240871102856
0.00462145729619322	-1.48526531816021	-2.8947739293325	1.62764457085716E-5	4.37040964890457	0.71698220453049	4.33319152386749	0.519520478165756
0.00462662002083951	-1.49150338391626	-2.88579610357932	1.53877695827087E-5	4.32109211960947	0.74943791239684	4.2652300104717	0.485646570755026
0.0046369454701321	-1.50519517643854	-2.85684647418224	1.35350184568526E-5	4.20970977575135	0.805851644938151	4.11838240119618	0.416515120473612
0.00465759636871727	-1.53605770198835	-2.75648131563077	9.74888563019458E-6	3.94130672305076	0.883171299463012	3.78764024302961	0.275741034848604
0.00467550357871821	-1.56496726489601	-2.62639534244191	6.86912132158088E-6	3.66647252361238	0.911158316384623	3.4692447463476	0.154415302615674
0.00469041502542604	-1.58934207058381	-2.49026479699134	5.22429308156928E-6	3.41378207454889	0.906791311200338	3.18849027834448	0.0565165838711878
0.00471204393521696	-1.62265921758213	-2.25535294968066	4.13341949322653E-6	3.02294702516808	0.857524000796588	2.77133242457485	-0.0750895027336654
0.00472542284835827	-1.64112290371624	-2.0913333296998	4.66263911178856E-6	2.77271521992026	0.80289353302461	2.5135883314227	-0.148368259650529
0.00473972247735335	-1.65812920622384	-1.90425187181082	5.89096861008422E-6	2.50451604602305	0.725923526300362	2.24485699683279	-0.217908247280821
0.00475050649787891	-1.66868015500466	-1.75729728492701	7.31097217474865E-6	2.30497429371574	0.656326856510799	2.04998845600656	-0.263498044784221
0.00475895628958179	-1.67538483092412	-1.63983515880441	8.64698569859324E-6	2.15196572377605	0.595552631328151	1.90362716117377	-0.294696805353868
0.00476532633966064	-1.67945035794306	-1.55051251396329	9.74207991225572E-6	2.0393375117183	0.546465376647571	1.79770029157715	-0.315422387341787
0.0047716963897395	-1.68260785047252	-1.46099572243893	1.08779479693986E-5	1.92965745694971	0.494873462736192	1.69612145928034	-0.333628498097969
0.00478072483409361	-1.68543886084883	-1.33466090144848	1.25350889716852E-5	1.78031784244099	0.418071829083249	1.56053922266825	-0.354942489165568
0.00479392437707313	-1.68593660911933	-1.15332353507514	1.49796186659501E-5	1.57738129116679	0.29969710876655	1.38219789204031	-0.376318241661674
0.004797224262818	-1.68537497191377	-1.10877022272995	1.55815296476597E-5	1.52967175767493	0.269091745824935	1.34144504270782	-0.379828947589369
0.00480382403430776	-1.68340077413626	-1.02107084257323	1.67304279662748E-5	1.43838985493992	0.207042766899187	1.26496376069659	-0.384608048179242
0.00481702357728727	-1.6759960590587	-0.853027900602408	1.88019617733716E-5	1.2741113234627	0.0810911809047869	1.13343848217808	-0.385166444255607
0.00483126618651897	-1.66283205183321	-0.685369992907266	2.05045314188856E-5	1.12653611962613	-0.0550882841833239	1.02516096484106	-0.372461662838932
0.00483637542057646	-1.6568055064364	-0.629038778950224	2.08387461640026E-5	1.08136731963593	-0.103658730713802	0.994954776917861	-0.364573196384441
0.00484129115067129	-1.6503635384137	-0.576987110440073	2.11299969571244E-5	1.04189581372247	-0.149999302862212	0.970162587135233	-0.355359002334792
0.00484288099604318	-1.6481456799137	-0.560619724284042	2.11969212003966E-5	1.02996436000524	-0.164886962042631	0.963009563258023	-0.352041526744012
0.00484483625360178	-1.64532883947195	-0.540820223350124	2.12789005323011E-5	1.01582749807271	-0.183111935087836	0.954701459864429	-0.347740209850866
0.00484600905885343	-1.64359224422762	-0.529121938400177	2.13223964816885E-5	1.00761479177079	-0.193995400219963	0.949911640094647	-0.345044719041381
0.00484702914313742	-1.64205327376532	-0.519057195659962	2.13559834492949E-5	1.00061764221297	-0.203430402091285	0.945820206089904	-0.342631113692471
0.00484765146447673	-1.64110140999787	-0.51296781036476	2.13744280789414E-5	0.996410154008091	-0.209171687310548	0.943356110031097	-0.341127480709402
0.00484817547422145	-1.64029230799296	-0.507870475459723	2.13889553275348E-5	0.992900499456871	-0.213997131716532	0.941301852738037	-0.339843295320331
0.00484905193458619	-1.6389235042872	-0.499406588543599	2.1411594223697E-5	0.987092696631078	-0.222049667617293	0.937912356044161	-0.337658912854698
0.00484987563635223	-1.63761946389913	-0.491523243326023	2.14303643266897E-5	0.981701924534748	-0.229596015159984	0.934782943019337	-0.335564893371689
0.00485104904276591	-1.63573240239635	-0.480412814038937	2.14529750793158E-5	0.974127609543916	-0.24030953215317	0.930424556468674	-0.332514084302591
0.0048522921255898	-1.63369577658026	-0.468797376094262	2.14714406765112E-5	0.96622750764875	-0.251611340449993	0.925942485683721	-0.3291966027261
0.00485420960951427	-1.63047903783555	-0.451195735295547	2.14900739970714E-5	0.954231517564015	-0.268945894878007	0.919323695001316	-0.32391063261013
0.00485518050181537	-1.62881563132284	-0.442430205782046	2.1493151296504E-5	0.948187919889279	-0.27767697402361	0.916115350893639	-0.321157175319372
0.00485602532188499	-1.62734935965224	-0.434883792518102	2.14936124458501E-5	0.942889736073464	-0.285249113805305	0.913406193721148	-0.318719849108468
0.00485644370569571	-1.626616730991	-0.431174527924911	2.14930794353516E-5	0.940251944871736	-0.288990436955262	0.912093807367813	-0.317498662707079
0.00485681313564109	-1.6259662662328	-0.427914742088807	2.14923099771894E-5	0.937918738610061	-0.29228924126359	0.910951576275114	-0.316412648894788
0.00485728413129231	-1.62513214354658	-0.423779866956902	2.14909816222512E-5	0.934943969950827	-0.296488503644265	0.909518441550447	-0.315017650117688
